AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
906000402247,Transitioning to a green economy: Developing the Peruvian Corporate Leaders Group on Sustainable Development,United Kingdom,,Funding,FCO,,Extending,Other,,Implementing,,OECD 2013,,,,,,READY,250,BUSINESS AND OTHER SERVICES,25010,Business support services and institutions,25010.08|41010.02,"General support to private sector enterprises|Environmental policy, laws, regulations and economic instruments",TRANSITIONING TO A GREEN ECONOMY: DEVELOPING THE PERUVIAN CORPORATE LEADERS GROUP ON SUSTAINABLE DEVELOPMENT,Transitioning to a green economy: Developing the Peruvian Corporate Leaders Group on Sustainable Development,PPY LAM 1028-3132,2013003681,,20497,20497,0,0.020325203252032523,0,0,0,52000,1,0,2,,,,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,0.020325203252032523,0,C01,,,Other,,,,1,1,0,,,0
906000525566,Second Programmatic Environmental Development Policy Loan,WORLD BANK,,Funding,IBRD,,Extending,MINISTRY OF ECONOMY AND FINANCE,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,41010.01,"Environmental policy and administrative management, activity unspecified or does not fit elsewhere in group",SECOND PROGRAMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN,,P116152.IBRD78100.crs4,2009016343,,0,0,0,,,,,12000,4,,2,,,,1,South America,410,IV.1. General Environment Protection,41040,Site preservation,Other Official Flows (non Export Credit),410,,,,,,A02,,,Recipient government,,,,,3,0.1921456909,,5,
906000596072,Strengthening local governability and infrastructures application for a proper management of water,Spain,,Funding,MUNIC,,Extending,United hands,,Implementing,,OECD 2013,,,,,,READY,151|410|120|140,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION|HEALTH|WATER SUPPLY AND SANITATION",14020,Water supply and sanitation - large systems,14020.01|15140.04|14081.01|14020.04|41010.02|12005.01|15140.03,"Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|All water supply and sanitation education/training activities|Intakes, storage, pumping stations, conveyance and distribution systems|Environmental policy, laws, regulations and economic instruments|Health, activity unspecified or does not fit under any other applicable codes|Systems of government",STRENGTHENING LOCAL GOVERNABILITY AND INFRASTRUCTURES APPLICATION FOR A PROPER MANAGEMENT OF WATER,"Fortalecimiento de la gobernabilidad local y amplñiación de infraestructuras para una adecuada gestión del agua potable y saneamiento :: El proyecto tiene como objetivo hacer posible que las familias quechuas del distrito de José Domingo Choquehuanca consuman agua potable, mejoren sus condiciones de salud e higiene y realicen una adecuada gestión medioambiental mediante la construcción de sistemas de agua potable en 4 localidades del Distrito",009-073969-1,2013003188,,11737,0,0,0.012181917153478493,0,0,2,22000,1,0,1,1,0,,0,South America,140,I.4. Water Supply & Sanitation,14031,Basic drinking water supply,ODA Grants,110,,,,,,C01,,,National NGOs,,,,,1,,,,
906000441799,Natural Resources and Biodiversity - Natural Resources and Biodiversity,United States,,Funding,AID,,Extending,Enterprise - Non United States Other,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,NATURAL RESOURCES AND BIODIVERSITY - NATURAL RESOURCES AND BIODIVERSITY,"Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable and appropriate.",76_162428,2013016169,,2685576,1172832,0,2.6,,,,50000,1,,2,,,,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,Others,,,,,1,,,,
906000155829,Reverdissons Comas !,Canada,,Funding,GOV,,Extending,Carrefour de solidarité internationale,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,REVERDISSONS COMAS !,Québec sans frontières - universel,QSF-2721,2013040258,,56818,56818,0,0.057526693845855174,,,0,22000,1,0,2,0,0,,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,D01,,,National NGOs,,,,1,8,,,,
906000869364,Recycling center of Cuna Nazareth,Finland,,Funding,MFA,,Extending,U-andsföreningen Svalorna rf,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,,,RECYCLING CENTER OF CUNA NAZARETH,The project establishes a recycling centre and trains unemployed young people to be professionals in recycling in Pachacamac poor outskirts of Lima. The aim is to create a training system for recycling. The established centre sells material to industry and repaired items at low price to people in the area. The purpose is to make the centre self-sustaining during the project and to make profit in the future. The project also aims to improve environmental awareness of the people in Pachacamac.,45408301,2010100153,,0,51288,0,0,0,,0,22000,1,0,2,0,0,,0,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,3,,,,
96565381,Support to the Climate Change Unit within the MEF,Inter-American Development Bank (IADB),,Funding,,,,,,,,OECD,,,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,SUPPORT TO THE CLIMATE CHANGE UNIT WITHIN THE MEF,Support to the Climate Change Unit within the MEF,ATN/OC-12529-PE,2010002821,,159796,0,0,,,,,,4,,,,,,,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,,,,,,1,,,5,
50053215,SUPPORTING THE NETWORK OF HISTORICAL CENTRES,Spain,ES,Funding,MFA,,Extending,Hispano - Perovian Cooperation Fund,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,SUPPORTING THE NETWORK OF HISTORICAL CENTRES,"EL PROYECTO PRETENDE CONTRIBUIR A LA SISTEMATIZACIÓN DE LA INFORMACIÓN Y GESTIÓN TÉCNICA DE LA RED DE CENTROS HISTÓRICOS DEL PROGRAMA P>D PATRIMONIO PARA EL DESARROLLO, HACIENDO VIABLE SU SOSTENIBILIDAD.",1720,2009001720,,70468,70468,0,0.0696281854895,0.0,0.0,0,10000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
906000922217,Reforestration of community land,Czech Republic,,Funding,MFA,,Extending,MONO COTO TRADE,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31220,Forestry development,31220.02,Afforestation ,REFORESTRATION OF COMMUNITY LAND,Reforestration of community land,PE/12/MZV-2,2013020134,,11908,11908,0,0.012782166321548176,,,,52000,1,0,1,,1,,0,South America,311,III.1.a. Agriculture,31130,Agricultural land resources,ODA Grants,110,,,,,,C01,,,Other,,,,,1,,,,
906000797294,Assesment in the implementation of the Peruvian environment ministry,Germany,,Funding,BMZ,,Extending,GIZ,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,ASSESMENT IN THE IMPLEMENTATION OF THE PERUVIAN ENVIRONMENT MINISTRY,The institutional capacity of the MINAM for the implementation of national environmental policies and the follow-up of strategic environmental concerns are strengthened.,200821504,2013003416,,0,2095324,0,0,0,,1,10000,1,1,2,1,,,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,0,C01,0,0,"Public Sector (donor, recipient, other)",,,,1,3,0,0,,
906000330247,Local capacities for climate change adaptation and risk management in  Manu National Park in Peru,Switzerland,,Funding,SDC,,Extending,,,,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,LOCAL CAPACITIES FOR CLIMATE CHANGE ADAPTATION AND RISK MANAGEMENT IN MANU NATIONAL PARK IN PERU,"Basado en las iniciativas impulsados por el Centro del Patrimonio Mundial en otras regiones, la meta del proyecto será mantener la biodiversidad y diversidad cultural del Parque Nacional del Manu, sitio de Patrimonio Mundial en relación a los impactos emergentes del cambio climático, riesgo de desastre, y desarrollo humano. Para ello se buscará el Incremento de la resiliencia de “El Manu”, ante las amenazas por cambio climático, por medio de una activa y responsable participación local, asegurando la conservación del Valor Universal Excepcional del Parque Nacional del Manu",7F-07557.01-41304-454-41010-C01,2010001338,,0,43188,0,,,,1,41304,1,0,2,0,,,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,"United Nations Educational, Scientific and Cultural Organisation",,,,,3,,,,
906000594357,Strengthening local governability and extension of infrastructures for an appropriate potable water management and environmental sanitation.,Spain,,Funding,AG,,Extending,United hands,,Implementing,,OECD 2013,,,,,,READY,151|410|140,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION|WATER SUPPLY AND SANITATION",14010,Water resources policy and administrative management,14010.02|15150.02|14020.01|15140.04|14081.01|14020.04|14010.01|41010.02|14030.03,"Water sector policy, planning and programmes|Community participation and development|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|All water supply and sanitation education/training activities|Intakes, storage, pumping stations, conveyance and distribution systems|Water resources policy and administrative management, activity unspecified or does not fit elsewhere in group|Environmental policy, laws, regulations and economic instruments|Small system sewerage",STRENGTHENING LOCAL GOVERNABILITY AND EXTENSION OF INFRASTRUCTURES FOR AN APPROPRIATE POTABLE WATER MANAGEMENT AND ENVIRONMENTAL SANITATION.,"El proyecto tiene como objetivo hacer posible que las familias quechuas del distrito de José Domingo Choquehuanca consuman agua potable, mejoren sus condiciones de salud e higiene y realicen una adecuada gestión medioambiental mediante la construcción sistemas de agua potable en cuatro localidades del distrito. A su vez se trabajará en el fortalecimiento de la gestión municipal y de las organizaciones comunales del distrito con una perspectiva que promueva la participación de las mujeres en la gestión pública del agua. Existe en el distrito una débil gestión municipal así como una limitada inversión en infraestructura y muy poca iniciativa local dirigida a enfrentar colectivamente los problemas de manera concertada entre la población y el gobierno local. A las dificultades de la gestión, se suma la debilidad de las organizaciones y las pugnas de intereses. Por ello, se plantea trabajar con la población fortaleciendo las organizaciones y sus redes, mejorando los mecanismos de gestión local para la dotación de los servicios de agua, saneamiento y cuidado medioambiental, capacitando a la población para que mejoren sus conocimientos sobre higiene, uso y mantenimiento de letrinas y para que fortalezcan sus organizaciones. Se impulsará también la articulación entre los sectores de educación y salud, creando de esta forma sinergias entre los actores claves de la zona.",009-066151-1,2013000753a,,146534,92153,0,0.15209371747211897,0,0,2,22000,1,0,1,1,0,,0,South America,140,I.4. Water Supply & Sanitation,14030,Basic drinking water supply and basic sanitation,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,1,,,,
906000803860,Programme for Agricultural Environment Ceja de Selva,Germany,,Funding,BMZ,,Extending,KfW,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41030,Bio-diversity,,,PROGRAMME FOR AGRICULTURAL ENVIRONMENT CEJA DE SELVA,Financial contribution shall introduce protection measures in forest zones and intensify agricultural production primarily via the improvement of irrigation systems.,200266890,2013000856,,0,1889704,0,0,0,,2,10000,1,1,2,1,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,ODA Grants,110,,,,,0,C01,0,0,"Public Sector (donor, recipient, other)",,,,,3,0,0,,0
906000818868,Adaptation of public investment to climate change,Germany,,Funding,BMU,,Extending,GIZ,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,ADAPTATION OF PUBLIC INVESTMENT TO CLIMATE CHANGE,A high adaptation effect can be achieved by the insertion of adaptation criteria into the awarding of public contracts for investments as well as the effective support in the implementation of these rules. The co-operation with the ministry for economy and finance guarantees a cross-sectoral implementation and facilitates also the sensitisation of private-sector actors.,11_II_096_PER_G_Öffe,2013011753,,0,1389336,0,0,0,,1,10000,1,0,2,0,,,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,0,C01,0,0,"Public Sector (donor, recipient, other)",,,,1,3,0,0,,
906000173595,Model for sustainable forest exploitation of certified wood in the indigenous Shipibo Konibo communities,Belgium,,Funding,MPRF,,Extending,NGO local in recipient country,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31220,Forestry development,,,MODEL FOR SUSTAINABLE FOREST EXPLOITATION OF CERTIFIED WOOD IN THE INDIGENOUS SHIPIBO KONIBO COMMUNITIES,"This project will be implemented in certified indigenous communities in the districts of Masisea and Iparía in the province of Coronel Portillo in the Ucayali region, Peru, from January 2011 to June 2012. The project aims to help preserve tropical community forests and improve the quality of life of the indigenous communities in the Ucayali region. It will do so through the sustainable production of the resources available in their community forests in the current context of globalisation and trading economy and by allowing the quality and quantity of the sustainable production of woody forest products to increase in certified community forests of three communities by reinforcing the knowledge and techniques of sustainable exploitation and production of wood products in the quantity and quality required by the certified wood market. In order to give the proposal a sustainable character, a company vision and permanent technical assistance are used. Expected outcome: 1: Increased knowledge of techniques in sustainable wood production in certified community forests among members of the productive units (OEPs) of the 3 indigenous communities concerned.2: Indigenous communities produce wood in quantities and of a quality in line with market demands for certified wood.3: The OEPs of the indigenous communities manage the wood production of their certified community forests and delivery to the cooperative storage site with a corporate vision. Document available at https://docs.google.com/file/d/0B-IUzKYaN-QSQkJ6S2RFX3lCMmc/edit?usp=sharing",3013035,2013013035,,28117,28117,0,0.028430695698353693,0,0,,23000,1,,2,1,2,,1,South America,312,III.1.b. Forestry,31220,Forestry development,ODA Grants,110,,,,,0,C01,,,Local/Regional NGOs,,,,1,8,,,,
